algorithm,config_id,backend_name,execution_type,shots,num_qubits,optimization_level,transpiled_depth,result_id,source_file,row_id,cohort,output_width,k,target_group,register_aligned,candidate_correct,candidate,stored_dsr,n1,n2,contrast,pair_mass,top_mass,gap,rank_p,unique,target_mass,wrong_max_count,target_mean_signed,target_dsr,target_sum_signed,target_min_signed,target_coverage,target_min_count,target_max_count,pass_inspect_all,pass_unique_mode,pass_contrast_0.2,pass_contrast_0.5,pass_contrast_0.8,pass_rank_0.05,pass_rank_0.01,pass_contrast_0.2_and_rank_0.05,pass_gap_0.05
GROVER,H4-4,ibm_torino,IBM_QPU,1024,4,3.0,435.0,H4-4_IBM-QPU_003,H4-4_IBM_ibm_torino_20260205_200001.json,52,primary,4,1,singleton,False,1.0,1111,0.792961,433,50,0.7929606625258799,0.4716796875,0.4228515625,0.3740234375,3.3858285207524948e-77,True,0.4228515625,50,0.7929606625258799,0.7929606625258799,0.7929606625258799,0.7929606625258799,1.0,433,433,True,True,True,True,False,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,0.0,315.0,M3-1_IBM-QPU_000,M3-1_IBM_ibm_fez_20260127_133714.json,53,primary,3,1,singleton,False,1.0,000,0.46383,344,126,0.46382978723404256,0.458984375,0.3359375,0.212890625,1.9686564152440163e-24,True,0.3359375,126,0.46382978723404256,0.46382978723404256,0.46382978723404256,0.46382978723404256,1.0,344,344,True,True,True,False,False,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,1.0,175.0,M3-1_IBM-QPU_001,M3-1_IBM_ibm_fez_20260127_133714.json,54,primary,3,1,singleton,False,1.0,000,0.839308,744,65,0.8393077873918418,0.7900390625,0.7265625,0.6630859375,5.756348435112688e-147,True,0.7265625,65,0.8393077873918418,0.8393077873918418,0.8393077873918418,0.8393077873918418,1.0,744,744,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,2.0,140.0,M3-1_IBM-QPU_002,M3-1_IBM_ibm_fez_20260127_133714.json,55,primary,3,1,singleton,False,1.0,000,0.869182,743,52,0.869182389937107,0.7763671875,0.7255859375,0.6748046875,1.5328626859708878e-157,True,0.7255859375,52,0.869182389937107,0.869182389937107,0.869182389937107,0.869182389937107,1.0,743,743,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,3.0,141.0,M3-1_IBM-QPU_003,M3-1_IBM_ibm_fez_20260127_133714.json,56,primary,3,1,singleton,False,1.0,000,0.926007,885,34,0.926006528835691,0.8974609375,0.8642578125,0.8310546875,4.848474097052735e-215,True,0.8642578125,34,0.926006528835691,0.926006528835691,0.926006528835691,0.926006528835691,1.0,885,885,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,0.0,306.0,M3-1_IBM-QPU_000,M3-1_IBM_ibm_fez_20260206_114454.json,57,primary,3,1,singleton,False,0.0,100,0.0,168,150,0.05660377358490566,0.310546875,0.1640625,0.017578125,0.34044375231254004,True,0.138671875,168,-0.08387096774193549,0.0,-0.08387096774193549,-0.08387096774193549,1.0,142,142,True,True,False,False,False,False,False,False,False
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,1.0,165.0,M3-1_IBM-QPU_001,M3-1_IBM_ibm_fez_20260206_114454.json,58,primary,3,1,singleton,False,1.0,000,0.911935,825,38,0.9119351100811124,0.8427734375,0.8056640625,0.7685546875,1.0554671961887591e-193,True,0.8056640625,38,0.9119351100811124,0.9119351100811124,0.9119351100811124,0.9119351100811124,1.0,825,825,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,2.0,144.0,M3-1_IBM-QPU_002,M3-1_IBM_ibm_fez_20260206_114454.json,59,primary,3,1,singleton,False,1.0,000,0.92752,851,32,0.927519818799547,0.8623046875,0.8310546875,0.7998046875,1.2936377942657175e-207,True,0.8310546875,32,0.927519818799547,0.927519818799547,0.927519818799547,0.927519818799547,1.0,851,851,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,3.0,140.0,M3-1_IBM-QPU_003,M3-1_IBM_ibm_fez_20260206_114454.json,60,primary,3,1,singleton,False,1.0,000,0.888763,832,49,0.8887627695800226,0.8603515625,0.8125,0.7646484375,1.1193179769775382e-184,True,0.8125,49,0.8887627695800226,0.8887627695800226,0.8887627695800226,0.8887627695800226,1.0,832,832,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,3.0,140.0,M3-1_IBM-QPU_003,M3-1_IBM_ibm_fez_20260331_141503.json,61,primary,3,1,singleton,False,1.0,000,0.869779,761,53,0.8697788697788698,0.794921875,0.7431640625,0.69140625,1.4945149813113998e-161,True,0.7431640625,53,0.8697788697788698,0.8697788697788698,0.8697788697788698,0.8697788697788698,1.0,761,761,True,True,True,True,True,True,True,True,True
GROVER,M3-1,ibm_fez,IBM_QPU,1024,3,3.0,144.0,M3-1_IBM-QPU_003,M3-1_IBM_ibm_fez_20260331_141529.json,62,primary,3,1,singleton,False,1.0,000,0.839416,756,66,0.8394160583941606,0.802734375,0.73828125,0.673828125,2.371069307524641e-149,True,0.73828125,66,0.8394160583941606,0.8394160583941606,0.8394160583941606,0.8394160583941606,1.0,756,756,True,True,True,True,True,True,True,True,True
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,0.0,221.0,M3-2_IBM-QPU_000,M3-2_IBM_ibm_fez_20260205_194136.json,63,primary,3,2,multiple,False,0.0,001,0.0,220,138,0.22905027932960895,0.349609375,0.21484375,0.080078125,1.7189818549848468e-05,True,0.224609375,220,-0.31343283582089554,0.0,0.022222222222222223,-0.41025641025641024,1.0,92,138,True,True,True,False,False,True,True,True,True
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,1.0,132.0,M3-2_IBM-QPU_001,M3-2_IBM_ibm_fez_20260205_194136.json,64,primary,3,2,multiple,False,1.0,000,0.908997,468,455,0.014084507042253521,0.9013671875,0.45703125,0.0126953125,0.6928763513614966,True,0.9013671875,22,0.9089968976215098,0.9089968976215098,0.9534391534391534,0.9077568134171907,1.0,455,468,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,2.0,103.0,M3-2_IBM-QPU_002,M3-2_IBM_ibm_fez_20260205_194136.json,65,primary,3,2,multiple,False,1.0,000,0.900312,466,449,0.018579234972677595,0.8935546875,0.455078125,0.0166015625,0.5968686396753815,True,0.8935546875,24,0.9003115264797508,0.9003115264797508,0.9488817891373802,0.8985200845665962,1.0,449,466,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,3.0,107.0,M3-2_IBM-QPU_003,M3-2_IBM_ibm_fez_20260205_194136.json,66,primary,3,2,multiple,False,1.0,000,0.883534,491,447,0.046908315565031986,0.916015625,0.4794921875,0.04296875,0.1602828669153233,True,0.916015625,29,0.8835341365461847,0.8835341365461847,0.9400206825232679,0.8781512605042017,1.0,447,491,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,3.0,103.0,M3-2_IBM-QPU_003,M3-2_IBM_ibm_fez_20260331_141555.json,67,primary,3,2,multiple,False,1.0,000,0.826652,433,410,0.027283511269276393,0.8232421875,0.4228515625,0.0224609375,0.448637650957628,True,0.8232421875,40,0.8266522210184182,0.8266522210184182,0.9093997734994338,0.8222222222222222,1.0,410,433,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_fez,IBM_QPU,1024,3,3.0,103.0,M3-2_IBM-QPU_003,M3-2_IBM_ibm_fez_20260331_141621.json,68,primary,3,2,multiple,False,1.0,000,0.867095,463,408,0.06314580941446613,0.8505859375,0.4521484375,0.0537109375,0.0672302657032407,True,0.8505859375,31,0.8670953912111469,0.8670953912111469,0.9312638580931264,0.8587699316628702,1.0,408,463,True,True,False,False,False,False,False,False,True
GROVER,M3-2,ibm_torino,IBM_QPU,1024,3,0.0,202.0,M3-2_IBM-QPU_000,M3-2_IBM_ibm_torino_20260127_133253.json,69,primary,3,2,multiple,False,1.0,111,0.623472,347,317,0.045180722891566265,0.6484375,0.3388671875,0.029296875,0.2603959926871877,True,0.6484375,77,0.6234718826405868,0.6234718826405868,0.7921727395411606,0.6091370558375635,1.0,317,347,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_torino,IBM_QPU,1024,3,1.0,132.0,M3-2_IBM-QPU_001,M3-2_IBM_ibm_torino_20260127_133253.json,70,primary,3,2,multiple,False,1.0,000,0.866235,497,368,0.14913294797687862,0.8447265625,0.4853515625,0.1259765625,1.3023310802597558e-05,True,0.8447265625,31,0.866235167206041,0.866235167206041,0.9308035714285714,0.8446115288220551,1.0,368,497,True,True,False,False,False,True,True,False,True
GROVER,M3-2,ibm_torino,IBM_QPU,1024,3,2.0,100.0,M3-2_IBM-QPU_002,M3-2_IBM_ibm_torino_20260127_133253.json,71,primary,3,2,multiple,False,1.0,111,0.747277,408,394,0.017456359102244388,0.783203125,0.3984375,0.013671875,0.6462282597421379,True,0.783203125,58,0.7472766884531591,0.7472766884531591,0.8651162790697674,0.7433628318584071,1.0,394,408,True,True,False,False,False,False,False,False,False
GROVER,M3-2,ibm_torino,IBM_QPU,1024,3,3.0,104.0,M3-2_IBM-QPU_003,M3-2_IBM_ibm_torino_20260127_133253.json,72,primary,3,2,multiple,False,1.0,000,0.862213,456,436,0.02242152466367713,0.87109375,0.4453125,0.01953125,0.5246906658636027,True,0.87109375,33,0.8622129436325678,0.8622129436325678,0.9286486486486486,0.8592750533049041,1.0,436,456,True,True,False,False,False,False,False,False,False
GROVER,M4-2,ibm_fez,IBM_QPU,1024,4,0.0,874.0,M4-2_IBM-QPU_000,M4-2_IBM_ibm_fez_20260127_133835.json,73,primary,4,2,multiple,False,0.0,0001,0.0,91,87,0.02247191011235955,0.173828125,0.0888671875,0.00390625,0.8221669881349837,True,0.150390625,91,-0.08333333333333333,0.0,0.2571428571428571,-0.08982035928143713,1.0,76,78,True,True,False,False,False,False,False,False,False
GROVER,M4-2,ibm_fez,IBM_QPU,1024,4,1.0,592.0,M4-2_IBM-QPU_001,M4-2_IBM_ibm_fez_20260127_133835.json,74,primary,4,2,multiple,False,1.0,0000,0.212308,204,190,0.03553299492385787,0.384765625,0.19921875,0.013671875,0.5125637422791144,True,0.384765625,128,0.2123076923076923,0.2123076923076923,0.5095785440613027,0.1949685534591195,1.0,190,204,True,True,False,False,False,False,False,False,False
GROVER,M4-2,ibm_fez,IBM_QPU,1024,4,2.0,440.0,M4-2_IBM-QPU_002,M4-2_IBM_ibm_fez_20260127_133835.json,75,primary,4,2,multiple,False,1.0,1111,0.767568,359,295,0.09785932721712538,0.638671875,0.3505859375,0.0625,0.013697844310372548,True,0.638671875,43,0.7675675675675676,0.7675675675675676,0.8766140602582496,0.7455621301775148,1.0,295,359,True,True,False,False,False,True,False,False,True
GROVER,M4-2,ibm_fez,IBM_QPU,1024,4,3.0,431.0,M4-2_IBM-QPU_003,M4-2_IBM_ibm_fez_20260127_133835.json,76,primary,4,2,multiple,False,1.0,0000,0.55493,280,272,0.014492753623188406,0.5390625,0.2734375,0.0078125,0.765780493822459,True,0.5390625,79,0.5549295774647888,0.5549295774647888,0.7496038034865293,0.5498575498575499,1.0,272,280,True,True,False,False,False,False,False,False,False
GROVER,M4-2,ibm_torino,IBM_QPU,1024,4,0.0,871.0,M4-2_IBM-QPU_000,M4-2_IBM_ibm_torino_20260205_195902.json,77,primary,4,2,multiple,False,1.0,0000,0.396378,219,128,0.2622478386167147,0.3388671875,0.2138671875,0.0888671875,1.185594641361873e-06,True,0.3388671875,75,0.3963782696177062,0.3963782696177062,0.6445497630331753,0.26108374384236455,1.0,128,219,True,True,True,False,False,True,True,True,True
GROVER,M4-2,ibm_torino,IBM_QPU,1024,4,1.0,587.0,M4-2_IBM-QPU_001,M4-2_IBM_ibm_torino_20260205_195902.json,78,primary,4,2,multiple,False,1.0,1111,0.717042,342,192,0.2808988764044944,0.521484375,0.333984375,0.146484375,8.590351984828393e-11,True,0.521484375,44,0.7170418006430869,0.7170418006430869,0.8477508650519031,0.6271186440677966,1.0,192,342,True,True,True,False,False,True,True,True,True
GROVER,M4-2,ibm_torino,IBM_QPU,1024,4,2.0,435.0,M4-2_IBM-QPU_002,M4-2_IBM_ibm_torino_20260205_195902.json,79,primary,4,2,multiple,False,1.0,1111,0.728614,349,237,0.19112627986348124,0.572265625,0.3408203125,0.109375,4.253431004308504e-06,True,0.572265625,46,0.7286135693215339,0.7286135693215339,0.8544303797468354,0.6749116607773852,1.0,237,349,True,True,False,False,False,True,True,False,True
GROVER,M4-2,ibm_torino,IBM_QPU,1024,4,3.0,438.0,M4-2_IBM-QPU_003,M4-2_IBM_ibm_torino_20260205_195902.json,80,primary,4,2,multiple,False,1.0,1111,0.632399,277,247,0.05725190839694656,0.51171875,0.2705078125,0.029296875,0.20515799723841635,True,0.51171875,59,0.632398753894081,0.632398753894081,0.7975986277873071,0.6143790849673203,1.0,247,277,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_fez,IBM_QPU,1024,4,0.0,719.0,M4-4_IBM-QPU_000,M4-4_IBM_ibm_fez_20260127_133807.json,81,primary,4,4,multiple,False,1.0,1100,0.0,91,82,0.05202312138728324,0.1689453125,0.0888671875,0.0087890625,0.5431598394773466,True,0.3046875,81,-0.018867924528301886,0.0,0.5877862595419847,-0.14084507042253522,1.0,61,91,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_fez,IBM_QPU,1024,4,1.0,495.0,M4-4_IBM-QPU_001,M4-4_IBM_ibm_fez_20260127_133807.json,82,primary,4,4,multiple,False,0.0,1000,0.0,188,134,0.16770186335403728,0.314453125,0.18359375,0.052734375,0.0030810311313976707,True,0.353515625,188,-0.3500897666068223,0.0,0.31636363636363635,-0.6419213973799127,1.0,41,134,True,True,False,False,False,True,True,False,True
GROVER,M4-4,ibm_fez,IBM_QPU,1024,4,2.0,364.0,M4-4_IBM-QPU_002,M4-4_IBM_ibm_fez_20260127_133807.json,83,primary,4,4,multiple,False,1.0,1100,0.0,187,166,0.059490084985835696,0.3447265625,0.1826171875,0.0205078125,0.2870908572402705,True,0.4521484375,166,-0.17834960070984915,0.0,0.47217806041335453,-0.5660377358490566,1.0,46,187,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_fez,IBM_QPU,1024,4,3.0,356.0,M4-4_IBM-QPU_003,M4-4_IBM_ibm_fez_20260127_133807.json,84,primary,4,4,multiple,False,1.0,1100,0.100937,176,135,0.13183279742765272,0.3037109375,0.171875,0.0400390625,0.02316366578795596,True,0.5166015625,108,0.10093652445369407,0.10093652445369407,0.6609105180533752,-0.02857142857142857,1.0,102,176,True,True,False,False,False,True,False,False,False
GROVER,M4-4,ibm_torino,IBM_QPU,1024,4,0.0,715.0,M4-4_IBM-QPU_000,M4-4_IBM_ibm_torino_20260205_195832.json,85,primary,4,4,multiple,False,1.0,1111,0.288646,124,123,0.004048582995951417,0.2412109375,0.12109375,0.0009765625,1.0,True,0.4599609375,65,0.28864569083447333,0.28864569083447333,0.7574626865671642,0.23976608187134502,1.0,106,124,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_torino,IBM_QPU,1024,4,1.0,499.0,M4-4_IBM-QPU_001,M4-4_IBM_ibm_torino_20260205_195832.json,86,primary,4,4,multiple,False,1.0,1111,0.579976,189,182,0.018867924528301886,0.3623046875,0.1845703125,0.0068359375,0.7554653687139946,True,0.6318359375,43,0.57997557997558,0.57997557997558,0.8753623188405797,0.5057471264367817,1.0,131,189,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_torino,IBM_QPU,1024,4,2.0,363.0,M4-4_IBM-QPU_002,M4-4_IBM_ibm_torino_20260205_195832.json,87,primary,4,4,multiple,False,1.0,0000,0.426738,183,171,0.03389830508474576,0.345703125,0.1787109375,0.01171875,0.5588488229617017,True,0.6513671875,67,0.4267379679144385,0.4267379679144385,0.8174386920980926,0.36492890995260663,1.0,144,183,True,True,False,False,False,False,False,False,False
GROVER,M4-4,ibm_torino,IBM_QPU,1024,4,3.0,360.0,M4-4_IBM-QPU_003,M4-4_IBM_ibm_torino_20260205_195832.json,88,primary,4,4,multiple,False,1.0,1100,0.507973,212,179,0.08439897698209718,0.3818359375,0.20703125,0.0322265625,0.10547560051627243,True,0.646484375,54,0.5079726651480638,0.5079726651480638,0.8491620111731844,0.41304347826086957,1.0,130,212,True,True,False,False,False,False,False,False,False
GROVER,S2-00,ibm_fez,IBM_QPU,1024,2,3.0,11.0,S2-00_IBM-QPU_003,S2-00_IBM_ibm_fez_20260331_134949.json,89,primary,2,1,singleton,False,1.0,00,0.972167,992,14,0.9721669980119284,0.982421875,0.96875,0.955078125,3.3691153195953625e-272,True,0.96875,14,0.9721669980119284,0.9721669980119284,0.9721669980119284,0.9721669980119284,1.0,992,992,True,True,True,True,True,True,True,True,True
GROVER,S2-00,ibm_fez,IBM_QPU,1024,2,3.0,11.0,S2-00_IBM-QPU_003,S2-00_IBM_ibm_fez_20260331_135912.json,90,primary,2,1,singleton,False,1.0,00,0.98622,1009,7,0.9862204724409449,0.9921875,0.9853515625,0.978515625,6.2287580884404135e-289,True,0.9853515625,7,0.9862204724409449,0.9862204724409449,0.9862204724409449,0.9862204724409449,1.0,1009,1009,True,True,True,True,True,True,True,True,True
GROVER,S2-00,ibm_fez,IBM_QPU,1024,2,3.0,11.0,S2-00_IBM-QPU_003,S2-00_IBM_ibm_fez_20260331_140022.json,91,primary,2,1,singleton,False,1.0,00,0.972332,998,14,0.9723320158102767,0.98828125,0.974609375,0.9609375,5.723861820461676e-274,True,0.974609375,14,0.9723320158102767,0.9723320158102767,0.9723320158102767,0.9723320158102767,1.0,998,998,True,True,True,True,True,True,True,True,True
GROVER,S2-00,ibm_fez,IBM_QPU,1024,2,3.0,11.0,S2-00_IBM-QPU_003,S2-00_IBM_ibm_fez_20260331_140111.json,92,primary,2,1,singleton,False,1.0,00,0.966303,992,17,0.9663032705649157,0.9853515625,0.96875,0.9521484375,1.0604210108288995e-267,True,0.96875,17,0.9663032705649157,0.9663032705649157,0.9663032705649157,0.9663032705649157,1.0,992,992,True,True,True,True,True,True,True,True,True
GROVER,S2-00,ibm_fez,IBM_QPU,1024,2,3.0,11.0,S2-00_IBM-QPU_003,S2-00_IBM_ibm_fez_20260331_140159.json,93,primary,2,1,singleton,False,1.0,00,0.968317,994,16,0.9683168316831683,0.986328125,0.970703125,0.955078125,9.21349625695517e-270,True,0.970703125,16,0.9683168316831683,0.9683168316831683,0.9683168316831683,0.9683168316831683,1.0,994,994,True,True,True,True,True,True,True,True,True
GROVER,S2-10,ibm_fez,IBM_QPU,1024,2,3.0,12.0,S2-10_IBM-QPU_003,S2-10_IBM_ibm_fez_20260331_135030.json,94,primary,2,1,singleton,False,1.0,10,0.970179,991,15,0.9701789264413518,0.982421875,0.9677734375,0.953125,2.2304184463277204e-270,True,0.9677734375,15,0.9701789264413518,0.9701789264413518,0.9701789264413518,0.9701789264413518,1.0,991,991,True,True,True,True,True,True,True,True,True
GROVER,S2-10,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-10_IBM-QPU_003,S2-10_IBM_ibm_kingston_20260331_140457.json,95,primary,2,1,singleton,False,1.0,10,0.936382,974,32,0.9363817097415507,0.982421875,0.951171875,0.919921875,8.431385764059883e-243,True,0.951171875,32,0.9363817097415507,0.9363817097415507,0.9363817097415507,0.9363817097415507,1.0,974,974,True,True,True,True,True,True,True,True,True
GROVER,S2-10,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-10_IBM-QPU_003,S2-10_IBM_ibm_kingston_20260331_140523.json,96,primary,2,1,singleton,False,1.0,10,0.974334,1000,13,0.9743336623889437,0.9892578125,0.9765625,0.9638671875,4.0586304300929625e-276,True,0.9765625,13,0.9743336623889437,0.9743336623889437,0.9743336623889437,0.9743336623889437,1.0,1000,1000,True,True,True,True,True,True,True,True,True
GROVER,S2-10,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-10_IBM-QPU_003,S2-10_IBM_ibm_kingston_20260331_140600.json,97,primary,2,1,singleton,False,1.0,10,0.974359,1001,13,0.9743589743589743,0.990234375,0.9775390625,0.96484375,2.055643020296945e-276,True,0.9775390625,13,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1001,1001,True,True,True,True,True,True,True,True,True
GROVER,S2-10,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-10_IBM-QPU_003,S2-10_IBM_ibm_kingston_20260331_140627.json,98,primary,2,1,singleton,False,1.0,10,0.974384,1002,13,0.9743842364532019,0.9912109375,0.978515625,0.9658203125,1.0411429036470151e-276,True,0.978515625,13,0.9743842364532019,0.9743842364532019,0.9743842364532019,0.9743842364532019,1.0,1002,1002,True,True,True,True,True,True,True,True,True
GROVER,S2-11,ibm_fez,IBM_QPU,1024,2,3.0,12.0,S2-11_IBM-QPU_003,S2-11_IBM_ibm_fez_20260331_135116.json,99,primary,2,1,singleton,False,1.0,11,0.968222,991,16,0.968222442899702,0.9833984375,0.9677734375,0.9521484375,7.02603168055021e-269,True,0.9677734375,16,0.968222442899702,0.968222442899702,0.968222442899702,0.968222442899702,1.0,991,991,True,True,True,True,True,True,True,True,True
GROVER,S2-11,ibm_kingston,IBM_QPU,1024,2,3.0,12.0,S2-11_IBM-QPU_003,S2-11_IBM_ibm_kingston_20260331_140653.json,100,primary,2,1,singleton,False,1.0,11,0.966102,986,17,0.9661016949152542,0.9794921875,0.962890625,0.9462890625,6.127963550263766e-266,True,0.962890625,17,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9661016949152542,1.0,986,986,True,True,True,True,True,True,True,True,True
GROVER,S2-11,ibm_kingston,IBM_QPU,1024,2,3.0,12.0,S2-11_IBM-QPU_003,S2-11_IBM_ibm_kingston_20260331_140740.json,101,primary,2,1,singleton,False,1.0,11,0.97225,995,14,0.9722497522299306,0.9853515625,0.9716796875,0.9580078125,4.3916697897164205e-273,True,0.9716796875,14,0.9722497522299306,0.9722497522299306,0.9722497522299306,0.9722497522299306,1.0,995,995,True,True,True,True,True,True,True,True,True
GROVER,S2-11,ibm_kingston,IBM_QPU,1024,2,3.0,12.0,S2-11_IBM-QPU_003,S2-11_IBM_ibm_kingston_20260331_140808.json,102,primary,2,1,singleton,False,1.0,11,0.952239,981,24,0.9522388059701492,0.9814453125,0.9580078125,0.9345703125,8.235481032896322e-255,True,0.9580078125,24,0.9522388059701492,0.9522388059701492,0.9522388059701492,0.9522388059701492,1.0,981,981,True,True,True,True,True,True,True,True,True
GROVER,S2-11,ibm_kingston,IBM_QPU,1024,2,3.0,12.0,S2-11_IBM-QPU_003,S2-11_IBM_ibm_kingston_20260331_140834.json,103,primary,2,1,singleton,False,1.0,11,0.968127,988,16,0.9681274900398407,0.98046875,0.96484375,0.94921875,5.357143369758258e-268,True,0.96484375,16,0.9681274900398407,0.9681274900398407,0.9681274900398407,0.9681274900398407,1.0,988,988,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_fez,IBM_QPU,1024,2,0.0,28.0,S2-1_IBM-QPU_000,S2-1_IBM_ibm_fez_20260127_105452.json,104,primary,2,1,singleton,False,1.0,01,0.885892,909,55,0.8858921161825726,0.94140625,0.8876953125,0.833984375,2.976616329693253e-200,True,0.8876953125,55,0.8858921161825726,0.8858921161825726,0.8858921161825726,0.8858921161825726,1.0,909,909,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_fez,IBM_QPU,1024,2,2.0,13.0,S2-1_IBM-QPU_002,S2-1_IBM_ibm_fez_20260127_105452.json,105,primary,2,1,singleton,False,1.0,01,0.841542,860,74,0.841541755888651,0.912109375,0.83984375,0.767578125,1.4923801129396649e-170,True,0.83984375,74,0.841541755888651,0.841541755888651,0.841541755888651,0.841541755888651,1.0,860,860,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_fez,IBM_QPU,1024,2,3.0,12.0,S2-1_IBM-QPU_003,S2-1_IBM_ibm_fez_20260331_134130.json,106,primary,2,1,singleton,False,1.0,01,0.964286,990,18,0.9642857142857143,0.984375,0.966796875,0.94921875,1.1491873490263643e-265,True,0.966796875,18,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,990,990,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_fez,IBM_QPU,1024,2,2.0,12.0,S2-1_IBM-QPU_002,S2-1_IBM_ibm_fez_20260617_105053.json,107,primary,2,1,singleton,False,1.0,01,0.964215,988,18,0.9642147117296223,0.982421875,0.96484375,0.947265625,4.4341310440609107e-265,True,0.96484375,18,0.9642147117296223,0.9642147117296223,0.9642147117296223,0.9642147117296223,1.0,988,988,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_fez,IBM_QPU,1024,2,3.0,12.0,S2-1_IBM-QPU_003,S2-1_IBM_ibm_fez_20260617_105053.json,108,primary,2,1,singleton,False,1.0,01,0.972387,1000,14,0.9723865877712031,0.990234375,0.9765625,0.962890625,1.4712915970123697e-274,True,0.9765625,14,0.9723865877712031,0.9723865877712031,0.9723865877712031,0.9723865877712031,1.0,1000,1000,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-1_IBM-QPU_003,S2-1_IBM_ibm_kingston_20260331_140231.json,109,primary,2,1,singleton,False,1.0,01,0.976238,998,12,0.9762376237623762,0.986328125,0.974609375,0.962890625,4.0645162808487e-277,True,0.974609375,12,0.9762376237623762,0.9762376237623762,0.9762376237623762,0.9762376237623762,1.0,998,998,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-1_IBM-QPU_003,S2-1_IBM_ibm_kingston_20260331_140344.json,110,primary,2,1,singleton,False,1.0,01,0.95459,990,23,0.9545903257650543,0.9892578125,0.966796875,0.9443359375,9.442263031958899e-259,True,0.966796875,23,0.9545903257650543,0.9545903257650543,0.9545903257650543,0.9545903257650543,1.0,990,990,True,True,True,True,True,True,True,True,True
GROVER,S2-1,ibm_kingston,IBM_QPU,1024,2,3.0,13.0,S2-1_IBM-QPU_003,S2-1_IBM_ibm_kingston_20260331_140431.json,111,primary,2,1,singleton,False,1.0,01,0.966169,988,17,0.9661691542288557,0.9814453125,0.96484375,0.9482421875,1.5851358950316985e-266,True,0.96484375,17,0.9661691542288557,0.9661691542288557,0.9661691542288557,0.9661691542288557,1.0,988,988,True,True,True,True,True,True,True,True,True
GROVER,S3-1,ibm_fez,IBM_QPU,1024,3,0.0,287.0,S3-1_IBM-QPU_000,S3-1_IBM_ibm_fez_20260205_194730.json,112,primary,3,1,singleton,False,1.0,011,0.086705,188,158,0.08670520231213873,0.337890625,0.18359375,0.029296875,0.11885751411117539,True,0.18359375,158,0.08670520231213873,0.08670520231213873,0.08670520231213873,0.08670520231213873,1.0,188,188,True,True,False,False,False,False,False,False,False
GROVER,S3-1,ibm_fez,IBM_QPU,1024,3,1.0,162.0,S3-1_IBM-QPU_001,S3-1_IBM_ibm_fez_20260205_194730.json,113,primary,3,1,singleton,False,1.0,011,0.7825,713,87,0.7825,0.78125,0.6962890625,0.611328125,4.678061690620205e-123,True,0.6962890625,87,0.7825,0.7825,0.7825,0.7825,1.0,713,713,True,True,True,True,False,True,True,True,True
